Place ID,餐廳名稱,地址,Google 地圖網址,高腳椅屬性,佐證/說明,現有資料庫名稱,現有資料庫地址,目前兒童椅屬性,建議兒童椅屬性,目前兒童餐具屬性,目前兒童餐屬性,現有親子分級
ChIJreHRsN-rQjQRdK09q30Jrc4,金好家客家菜,10491台灣臺北市中山區南京東路三段92號1樓,https://www.google.com/maps/search/?api=1&query=%E9%87%91%E5%A5%BD%E5%AE%B6%E5%AE%A2%E5%AE%B6%E8%8F%9C&query_place_id=ChIJreHRsN-rQjQRdK09q30Jrc4,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,金好家客家菜,10491台灣臺北市中山區南京東路三段92號1樓,unknown,yes,unknown,unknown,高
ChIJry0MnyepQjQRvWrS909CcXQ,BeGood Bakery,10491台灣臺北市中山區興亞里松江路116號2樓,https://www.google.com/maps/search/?api=1&query=BeGood%20Bakery&query_place_id=ChIJry0MnyepQjQRvWrS909CcXQ,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,BeGood Bakery,10491台灣臺北市中山區興亞里松江路116號2樓,unknown,yes,unknown,no,高
ChIJsU0If6ivQjQRwIx85Fv2f_o,小肚子私房料理,111台灣臺北市士林區德華里福華路141巷6號,https://www.google.com/maps/search/?api=1&query=%E5%B0%8F%E8%82%9A%E5%AD%90%E7%A7%81%E6%88%BF%E6%96%99%E7%90%86&query_place_id=ChIJsU0If6ivQjQRwIx85Fv2f_o,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,小肚子私房料理,111台灣臺北市士林區德華里福華路141巷6號,unknown,yes,unknown,unknown,高
ChIJsZJ6bZerQjQRIA2E-nlty_g,紅厝客家小館,105台灣臺北市松山區吉祥里八德路四段245巷32弄36號,https://www.google.com/maps/search/?api=1&query=%E7%B4%85%E5%8E%9D%E5%AE%A2%E5%AE%B6%E5%B0%8F%E9%A4%A8&query_place_id=ChIJsZJ6bZerQjQRIA2E-nlty_g,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,紅厝客家小館,105台灣臺北市松山區吉祥里八德路四段245巷32弄36號,unknown,yes,yes,no,高
ChIJsea9_nqqQjQRx7sLYot9aAo,敘緣小館,116台灣臺北市文山區新光路一段53號,https://www.google.com/maps/search/?api=1&query=%E6%95%98%E7%B7%A3%E5%B0%8F%E9%A4%A8&query_place_id=ChIJsea9_nqqQjQRx7sLYot9aAo,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,敘緣小館,116台灣臺北市文山區新光路一段53號,unknown,yes,unknown,unknown,資訊不足
ChIJsf-yqnqrQjQRIyEp5YcPOfk,晨間廚房 文山景美店,116台灣臺北市文山區景華里景美街5巷5號1樓,https://www.google.com/maps/search/?api=1&query=%E6%99%A8%E9%96%93%E5%BB%9A%E6%88%BF%20%E6%96%87%E5%B1%B1%E6%99%AF%E7%BE%8E%E5%BA%97&query_place_id=ChIJsf-yqnqrQjQRIyEp5YcPOfk,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,晨間廚房 文山景美店,116台灣臺北市文山區景華里景美街5巷5號1樓,unknown,yes,unknown,unknown,高
ChIJsfYkyp6pQjQRc15Kj0EOY7M,天然臺湘菜館,100台灣臺北市中正區羅斯福路一段61號,https://www.google.com/maps/search/?api=1&query=%E5%A4%A9%E7%84%B6%E8%87%BA%E6%B9%98%E8%8F%9C%E9%A4%A8&query_place_id=ChIJsfYkyp6pQjQRc15Kj0EOY7M,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,天然臺湘菜館,100台灣臺北市中正區羅斯福路一段61號,unknown,yes,unknown,unknown,中
ChIJt7c70zarQjQR6zkB-OpTh9E,艾朗廚房Eilang Kitchen,110台灣臺北市信義區永春里忠孝東路五段711號一樓,https://www.google.com/maps/search/?api=1&query=%E8%89%BE%E6%9C%97%E5%BB%9A%E6%88%BFEilang%20Kitchen&query_place_id=ChIJt7c70zarQjQR6zkB-OpTh9E,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,艾朗廚房Eilang Kitchen,110台灣臺北市信義區永春里忠孝東路五段711號一樓,unknown,yes,unknown,unknown,高
ChIJt7vNFFSvQjQRp-Cw_uCjY8k,INTRO Kitchen,11162台灣臺北市士林區福佳里基河路300巷21號,https://www.google.com/maps/search/?api=1&query=INTRO%20Kitchen&query_place_id=ChIJt7vNFFSvQjQRp-Cw_uCjY8k,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,INTRO Kitchen,11162台灣臺北市士林區福佳里基河路300巷21號,unknown,yes,unknown,no,高
ChIJtQtRfW6sQjQRzjpE_jb97ag,VASA 瓦薩美式餐廳 - 內科門市,11493台灣臺北市內湖區西湖里洲子街183號,https://www.google.com/maps/search/?api=1&query=VASA%20%E7%93%A6%E8%96%A9%E7%BE%8E%E5%BC%8F%E9%A4%90%E5%BB%B3%20-%20%E5%85%A7%E7%A7%91%E9%96%80%E5%B8%82&query_place_id=ChIJtQtRfW6sQjQRzjpE_jb97ag,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,VASA 瓦薩美式餐廳 - 內科門市,11493台灣臺北市內湖區西湖里洲子街183號,unknown,yes,unknown,unknown,高
ChIJtQu-B5yrQjQRnaOoD4-V3VY,小義城義大利麵 本店 ( 松山 ),105台灣臺北市松山區八德路四段709巷2-3號,https://www.google.com/maps/search/?api=1&query=%E5%B0%8F%E7%BE%A9%E5%9F%8E%E7%BE%A9%E5%A4%A7%E5%88%A9%E9%BA%B5%20%E6%9C%AC%E5%BA%97%20(%20%E6%9D%BE%E5%B1%B1%20)&query_place_id=ChIJtQu-B5yrQjQRnaOoD4-V3VY,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,小義城義大利麵 本店 ( 松山 ),105台灣臺北市松山區八德路四段709巷2-3號,unknown,yes,unknown,no,高
ChIJtSeOoqKuQjQRZ_YxmJ94R2E,天母盛鑫-士林聚餐餐廳,111台灣臺北市士林區中山北路五段729號,https://www.google.com/maps/search/?api=1&query=%E5%A4%A9%E6%AF%8D%E7%9B%9B%E9%91%AB-%E5%A3%AB%E6%9E%97%E8%81%9A%E9%A4%90%E9%A4%90%E5%BB%B3&query_place_id=ChIJtSeOoqKuQjQRZ_YxmJ94R2E,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,天母盛鑫-士林聚餐餐廳,111台灣臺北市士林區中山北路五段729號,unknown,yes,unknown,unknown,中
ChIJtT-8VKOpQjQRRpmHnNwXNog,新東南海鮮餐廳 汀州店,100台灣臺北市中正區龍興里汀州路一段105號,https://www.google.com/maps/search/?api=1&query=%E6%96%B0%E6%9D%B1%E5%8D%97%E6%B5%B7%E9%AE%AE%E9%A4%90%E5%BB%B3%20%E6%B1%80%E5%B7%9E%E5%BA%97&query_place_id=ChIJtT-8VKOpQjQRRpmHnNwXNog,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,新東南海鮮餐廳 汀州店,100台灣臺北市中正區龍興里汀州路一段105號,likely,yes,likely,unknown,高
ChIJtb9NmICsQjQRnd1IUZ7oRaY,小樹天然早午餐,114台灣臺北市內湖區葫洲里民權東路六段296巷46-1號,https://www.google.com/maps/search/?api=1&query=%E5%B0%8F%E6%A8%B9%E5%A4%A9%E7%84%B6%E6%97%A9%E5%8D%88%E9%A4%90&query_place_id=ChIJtb9NmICsQjQRnd1IUZ7oRaY,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,小樹天然早午餐,114台灣臺北市內湖區葫洲里民權東路六段296巷46-1號,unknown,yes,unknown,no,高
ChIJtbu-JE2oQjQRdRYZ7jLitwE,珍寶園餐廳,108台灣臺北市萬華區環河南路二段308號,https://www.google.com/maps/search/?api=1&query=%E7%8F%8D%E5%AF%B6%E5%9C%92%E9%A4%90%E5%BB%B3&query_place_id=ChIJtbu-JE2oQjQRdRYZ7jLitwE,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,珍寶園餐廳,108台灣臺北市萬華區環河南路二段308號,unknown,yes,unknown,unknown,中
ChIJtc-KWvurQjQR3ePz0SetDRE,吾界 鐵板燒,110台灣臺北市信義區信義路六段119號,https://www.google.com/maps/search/?api=1&query=%E5%90%BE%E7%95%8C%20%E9%90%B5%E6%9D%BF%E7%87%92&query_place_id=ChIJtc-KWvurQjQR3ePz0SetDRE,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,吾界 鐵板燒,110台灣臺北市信義區信義路六段119號,unknown,yes,unknown,unknown,資訊不足
ChIJtdMuivSuQjQR3DBRxR2paUw,醬弄食居,112台灣臺北市北投區關渡里知行路293巷9弄25號,https://www.google.com/maps/search/?api=1&query=%E9%86%AC%E5%BC%84%E9%A3%9F%E5%B1%85&query_place_id=ChIJtdMuivSuQjQR3DBRxR2paUw,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,醬弄食居,112台灣臺北市北投區關渡里知行路293巷9弄25號,unknown,yes,unknown,no,高
ChIJteVMpiuqQjQR7gZef2PvpVA,日日香小館,106台灣臺北市大安區龍圖里瑞安街208巷21號,https://www.google.com/maps/search/?api=1&query=%E6%97%A5%E6%97%A5%E9%A6%99%E5%B0%8F%E9%A4%A8&query_place_id=ChIJteVMpiuqQjQR7gZef2PvpVA,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,日日香小館,106台灣臺北市大安區龍圖里瑞安街208巷21號,unknown,yes,unknown,no,高
ChIJtev3brysQjQR_0rjiGynB2Y,米荳尼早餐店,114台灣臺北市內湖區明湖里康寧路三段99巷8弄2號,https://www.google.com/maps/search/?api=1&query=%E7%B1%B3%E8%8D%B3%E5%B0%BC%E6%97%A9%E9%A4%90%E5%BA%97&query_place_id=ChIJtev3brysQjQR_0rjiGynB2Y,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,米荳尼早餐店,114台灣臺北市內湖區明湖里康寧路三段99巷8弄2號,unknown,yes,unknown,unknown,高
ChIJtfVyH3SqQjQRdkK2ogdqv04,紅牛屋,116台灣臺北市文山區木柵路三段48巷1弄3號,https://www.google.com/maps/search/?api=1&query=%E7%B4%85%E7%89%9B%E5%B1%8B&query_place_id=ChIJtfVyH3SqQjQRdkK2ogdqv04,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,紅牛屋,116台灣臺北市文山區木柵路三段48巷1弄3號,unknown,yes,unknown,unknown,資訊不足
ChIJtwAEZxSpQjQRBCD2BRSoJvA,幹嘛日式餐酒館,103台灣臺北市大同區民樂街18號,https://www.google.com/maps/search/?api=1&query=%E5%B9%B9%E5%98%9B%E6%97%A5%E5%BC%8F%E9%A4%90%E9%85%92%E9%A4%A8&query_place_id=ChIJtwAEZxSpQjQRBCD2BRSoJvA,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,幹嘛日式餐酒館,103台灣臺北市大同區民樂街18號,unknown,yes,unknown,unknown,資訊不足
ChIJtyBB3GepQjQRwXoHDB1wr7Y,京鼎樓,10491台灣臺北市中山區長春路47號,https://www.google.com/maps/search/?api=1&query=%E4%BA%AC%E9%BC%8E%E6%A8%93&query_place_id=ChIJtyBB3GepQjQRwXoHDB1wr7Y,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,京鼎樓,10491台灣臺北市中山區長春路47號,unknown,yes,unknown,unknown,資訊不足
ChIJtyqVvb2pQjQRzhv78XzZ5Sw,歐吧噠韓餐酒 圓山花博店 ??? ???? Oppadak Korean Cuisine,10491台灣臺北市中山區圓山里玉門街1-7號,https://www.google.com/maps/search/?api=1&query=%E6%AD%90%E5%90%A7%E5%99%A0%E9%9F%93%E9%A4%90%E9%85%92%20%E5%9C%93%E5%B1%B1%E8%8A%B1%E5%8D%9A%E5%BA%97%20%EC%98%A4%EB%B9%A0%EB%8B%AD%20%EA%B0%90%EC%84%B1%ED%8F%AC%EC%B0%A8%20Oppadak%20Korean%20Cuisine&query_place_id=ChIJtyqVvb2pQjQRzhv78XzZ5Sw,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,歐吧噠韓餐酒 圓山花博店 ??? ???? Oppadak Korean Cuisine,10491台灣臺北市中山區圓山里玉門街1-7號,unknown,yes,unknown,no,中
ChIJuSw-F3KpQjQRefGJLJvpPko,DayDayJamu Cafe 香料草本飲,100台灣臺北市中正區黎明里忠孝西路一段29巷9號捷運M7口,https://www.google.com/maps/search/?api=1&query=DayDayJamu%20Cafe%20%E9%A6%99%E6%96%99%E8%8D%89%E6%9C%AC%E9%A3%B2&query_place_id=ChIJuSw-F3KpQjQRefGJLJvpPko,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,DayDayJamu Cafe 香料草本飲,100台灣臺北市中正區黎明里忠孝西路一段29巷9號捷運M7口,unknown,yes,unknown,no,高
ChIJuyhfTVmvQjQRqS9NO23JTKY,喜歡西餐廳(大地酒店),112台灣臺北市北投區奇岩路1號,https://www.google.com/maps/search/?api=1&query=%E5%96%9C%E6%AD%A1%E8%A5%BF%E9%A4%90%E5%BB%B3(%E5%A4%A7%E5%9C%B0%E9%85%92%E5%BA%97)&query_place_id=ChIJuyhfTVmvQjQRqS9NO23JTKY,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,喜歡西餐廳(大地酒店),112台灣臺北市北投區奇岩路1號,unknown,yes,unknown,unknown,資訊不足
ChIJuyk2l4qpQjQRILRCQId5ZZA,義饗食堂,106台灣臺北市大安區學府里羅斯福路四段83號2樓,https://www.google.com/maps/search/?api=1&query=%E7%BE%A9%E9%A5%97%E9%A3%9F%E5%A0%82&query_place_id=ChIJuyk2l4qpQjQRILRCQId5ZZA,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,義饗食堂,106台灣臺北市大安區學府里羅斯福路四段83號2樓,unknown,yes,unknown,no,高
ChIJv16VFF6sQjQRLJu9Vbmdlrw,茶屋 內湖店,114台灣臺北市內湖區內湖里成功路四段188號,https://www.google.com/maps/search/?api=1&query=%E8%8C%B6%E5%B1%8B%20%E5%85%A7%E6%B9%96%E5%BA%97&query_place_id=ChIJv16VFF6sQjQRLJu9Vbmdlrw,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,茶屋 內湖店,114台灣臺北市內湖區內湖里成功路四段188號,unknown,yes,unknown,unknown,高
ChIJv2DKasSrQjQRuOouZgxHSMQ,饗食雪屋,116台灣臺北市文山區興得里興隆路三段112巷2弄2號1樓,https://www.google.com/maps/search/?api=1&query=%E9%A5%97%E9%A3%9F%E9%9B%AA%E5%B1%8B&query_place_id=ChIJv2DKasSrQjQRuOouZgxHSMQ,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,饗食雪屋,116台灣臺北市文山區興得里興隆路三段112巷2弄2號1樓,unknown,yes,unknown,unknown,高
ChIJv8ymJnmsQjQRRRJ4b0I9LDw,金泰日式料理-內湖店,114台灣臺北市內湖區舊宗路二段121巷34號,https://www.google.com/maps/search/?api=1&query=%E9%87%91%E6%B3%B0%E6%97%A5%E5%BC%8F%E6%96%99%E7%90%86-%E5%85%A7%E6%B9%96%E5%BA%97&query_place_id=ChIJv8ymJnmsQjQRRRJ4b0I9LDw,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,金泰日式料理-內湖店,114台灣臺北市內湖區舊宗路二段121巷34號,unknown,yes,unknown,unknown,中
ChIJv9il1dqrQjQRiuwJLhK17ZY,皇家哥本哈根咖啡輕食複合店,106台灣臺北市大安區光武里忠孝東路四段45號4F(SOGO忠孝店四樓,https://www.google.com/maps/search/?api=1&query=%E7%9A%87%E5%AE%B6%E5%93%A5%E6%9C%AC%E5%93%88%E6%A0%B9%E5%92%96%E5%95%A1%E8%BC%95%E9%A3%9F%E8%A4%87%E5%90%88%E5%BA%97&query_place_id=ChIJv9il1dqrQjQRiuwJLhK17ZY,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,皇家哥本哈根咖啡輕食複合店,106台灣臺北市大安區光武里忠孝東路四段45號4F(SOGO忠孝店四樓,unknown,yes,unknown,unknown,中
ChIJvQj5dJirQjQRj0D-DQwizDU,北平采芝樓餐廳,110台灣臺北市信義區五全里永吉路274號,https://www.google.com/maps/search/?api=1&query=%E5%8C%97%E5%B9%B3%E9%87%87%E8%8A%9D%E6%A8%93%E9%A4%90%E5%BB%B3&query_place_id=ChIJvQj5dJirQjQRj0D-DQwizDU,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,北平采芝樓餐廳,110台灣臺北市信義區五全里永吉路274號,unknown,yes,unknown,no,高
ChIJvS0scJ-tQjQRrZXTJtWMRw8,Uncle-K 火烤店 ??????,114017台灣臺北市內湖區清白里成功路四段147號,https://www.google.com/maps/search/?api=1&query=Uncle-K%20%E7%81%AB%E7%83%A4%E5%BA%97%20%EC%95%84%EC%A0%80%EC%94%A8%EA%B0%90%EC%9E%90%ED%83%95&query_place_id=ChIJvS0scJ-tQjQRrZXTJtWMRw8,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,Uncle-K 火烤店 ??????,114017台灣臺北市內湖區清白里成功路四段147號,unknown,yes,unknown,no,高
ChIJvWmFPV-pQjQRu_TYuwH_cBo,CAFE RACO,10491台灣臺北市中山區松江里民生東路二段147巷1號號1樓,https://www.google.com/maps/search/?api=1&query=CAFE%20RACO&query_place_id=ChIJvWmFPV-pQjQRu_TYuwH_cBo,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,CAFE RACO,10491台灣臺北市中山區松江里民生東路二段147巷1號號1樓,unknown,yes,unknown,no,高
ChIJvZ52YQmpQjQR4l-ag3QE3ms,無所洋食- 蔬食日式洋食--義大利麵、咖哩、中式米飯、拌麵,103台灣臺北市大同區迪化街一段358之1號,https://www.google.com/maps/search/?api=1&query=%E7%84%A1%E6%89%80%E6%B4%8B%E9%A3%9F-%20%E8%94%AC%E9%A3%9F%E6%97%A5%E5%BC%8F%E6%B4%8B%E9%A3%9F--%E7%BE%A9%E5%A4%A7%E5%88%A9%E9%BA%B5%E3%80%81%E5%92%96%E5%93%A9%E3%80%81%E4%B8%AD%E5%BC%8F%E7%B1%B3%E9%A3%AF%E3%80%81%E6%8B%8C%E9%BA%B5&query_place_id=ChIJvZ52YQmpQjQR4l-ag3QE3ms,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,無所洋食- 蔬食日式洋食--義大利麵、咖哩、中式米飯、拌麵,103台灣臺北市大同區迪化街一段358之1號,unknown,yes,unknown,unknown,資訊不足
ChIJvw4JL-GpQjQR06sfBHzlFSw,潮丼日式定食,104台灣臺北市中山區民生西路45巷7弄21號,https://www.google.com/maps/search/?api=1&query=%E6%BD%AE%E4%B8%BC%E6%97%A5%E5%BC%8F%E5%AE%9A%E9%A3%9F&query_place_id=ChIJvw4JL-GpQjQR06sfBHzlFSw,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,潮丼日式定食,104台灣臺北市中山區民生西路45巷7弄21號,unknown,yes,unknown,unknown,資訊不足
ChIJvw6sVIisQjQR8fOvmVwQxvs,藍色馬克,111台灣臺北市士林區名山里至誠路二段134號,https://www.google.com/maps/search/?api=1&query=%E8%97%8D%E8%89%B2%E9%A6%AC%E5%85%8B&query_place_id=ChIJvw6sVIisQjQR8fOvmVwQxvs,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,藍色馬克,111台灣臺北市士林區名山里至誠路二段134號,unknown,yes,unknown,no,高
ChIJw-mPDQmpQjQRw5KgXJsem1Q,ACME,111台灣台北市士林?承德里?潭路1號7樓,https://www.google.com/maps/search/?api=1&query=ACME&query_place_id=ChIJw-mPDQmpQjQRw5KgXJsem1Q,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,ACME,111台灣台北市士林?承德里?潭路1號7樓,unknown,yes,unknown,no,中
ChIJw2YpDYSrQjQR_YfhXM_d_6k,墨墨義大利麵 mur-mur pasta,106台灣臺北市大安區義村里忠孝東路三段276巷10號,https://www.google.com/maps/search/?api=1&query=%E5%A2%A8%E5%A2%A8%E7%BE%A9%E5%A4%A7%E5%88%A9%E9%BA%B5%20mur-mur%20pasta&query_place_id=ChIJw2YpDYSrQjQR_YfhXM_d_6k,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,墨墨義大利麵 mur-mur pasta,106台灣臺北市大安區義村里忠孝東路三段276巷10號,unknown,yes,unknown,unknown,高
ChIJw9FlzOerQjQRPGPvmFNDRYU,廚房客家美食,105台灣臺北市松山區中正里敦化北路120巷20號,https://www.google.com/maps/search/?api=1&query=%E5%BB%9A%E6%88%BF%E5%AE%A2%E5%AE%B6%E7%BE%8E%E9%A3%9F&query_place_id=ChIJw9FlzOerQjQRPGPvmFNDRYU,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,廚房客家美食,105台灣臺北市松山區中正里敦化北路120巷20號,unknown,yes,unknown,unknown,高
ChIJwQPcmc-rQjQRtXDQA__PPwg,solo pasta,106台灣臺北市大安區安和路一段29-1號,https://www.google.com/maps/search/?api=1&query=solo%20pasta&query_place_id=ChIJwQPcmc-rQjQRtXDQA__PPwg,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,solo pasta,106台灣臺北市大安區安和路一段29-1號,unknown,yes,unknown,unknown,資訊不足
ChIJwUS0HmmpQjQR5BB-NYezal8,新葡苑餐廳 台北中山店,104台灣臺北市中山區中山北路二段24-3號,https://www.google.com/maps/search/?api=1&query=%E6%96%B0%E8%91%A1%E8%8B%91%E9%A4%90%E5%BB%B3%20%E5%8F%B0%E5%8C%97%E4%B8%AD%E5%B1%B1%E5%BA%97&query_place_id=ChIJwUS0HmmpQjQR5BB-NYezal8,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,新葡苑餐廳 台北中山店,104台灣臺北市中山區中山北路二段24-3號,unknown,yes,unknown,unknown,資訊不足
ChIJwYqqLCGvQjQRsTBPcxjXj7Y,好吧,111台灣臺北市士林區三玉里天母東路84號1樓,https://www.google.com/maps/search/?api=1&query=%E5%A5%BD%E5%90%A7&query_place_id=ChIJwYqqLCGvQjQRsTBPcxjXj7Y,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,好吧,111台灣臺北市士林區三玉里天母東路84號1樓,unknown,yes,unknown,unknown,高
ChIJw_wH6ROqQjQR3O3W6aukSD8,謝師傅熱炒店,116台灣臺北市文山區興光里興隆路三段19號,https://www.google.com/maps/search/?api=1&query=%E8%AC%9D%E5%B8%AB%E5%82%85%E7%86%B1%E7%82%92%E5%BA%97&query_place_id=ChIJw_wH6ROqQjQR3O3W6aukSD8,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,謝師傅熱炒店,116台灣臺北市文山區興光里興隆路三段19號,unknown,yes,unknown,unknown,資訊不足
ChIJwwg1yqSsQjQRvlVdhq-2gdo,王家小館,"114台灣臺北市內湖區五分里五分街19號 號, 19",https://www.google.com/maps/search/?api=1&query=%E7%8E%8B%E5%AE%B6%E5%B0%8F%E9%A4%A8&query_place_id=ChIJwwg1yqSsQjQRvlVdhq-2gdo,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,王家小館,"114台灣臺北市內湖區五分里五分街19號 號, 19",unknown,yes,unknown,no,高
ChIJx0bCJy6pQjQRGFbyiEYDeqQ,火月 咖啡.餐.酒館 F.M. Cafe & Bistro,104台灣臺北市中山區正得里中山北路一段33巷28號,https://www.google.com/maps/search/?api=1&query=%E7%81%AB%E6%9C%88%20%E5%92%96%E5%95%A1.%E9%A4%90.%E9%85%92%E9%A4%A8%20F.M.%20Cafe%20%26%20Bistro&query_place_id=ChIJx0bCJy6pQjQRGFbyiEYDeqQ,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,火月 咖啡.餐.酒館 F.M. Cafe & Bistro,104台灣臺北市中山區正得里中山北路一段33巷28號,unknown,yes,unknown,no,高
ChIJx1oTFV6pQjQRUtZAGCMtB1I,禪風茶樓,104台灣台北市中山?松江路182號2樓,https://www.google.com/maps/search/?api=1&query=%E7%A6%AA%E9%A2%A8%E8%8C%B6%E6%A8%93&query_place_id=ChIJx1oTFV6pQjQRUtZAGCMtB1I,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,禪風茶樓,104台灣台北市中山?松江路182號2樓,unknown,yes,unknown,unknown,中
ChIJx21xK_urQjQRJ0n6URaDN5k,添好運 松山車站店,110台灣臺北市信義區松山路11號號 2 樓,https://www.google.com/maps/search/?api=1&query=%E6%B7%BB%E5%A5%BD%E9%81%8B%20%E6%9D%BE%E5%B1%B1%E8%BB%8A%E7%AB%99%E5%BA%97&query_place_id=ChIJx21xK_urQjQRJ0n6URaDN5k,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,添好運 松山車站店,110台灣臺北市信義區松山路11號號 2 樓,unknown,yes,unknown,unknown,資訊不足
ChIJx5xcVLqrQjQRefj2K5gdaZo,北緯二十五,110台灣臺北市信義區西村里松仁路38號1樓,https://www.google.com/maps/search/?api=1&query=%E5%8C%97%E7%B7%AF%E4%BA%8C%E5%8D%81%E4%BA%94&query_place_id=ChIJx5xcVLqrQjQRefj2K5gdaZo,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,北緯二十五,110台灣臺北市信義區西村里松仁路38號1樓,unknown,yes,unknown,no,高
